Comment,Sentiment
"I feel so lucky to be here to witness the birth of not only a new phase but a new saga too. I got into Marvel during Phase 4 and missed out on all of the Infinity Saga hype and seeing all of this for Phase 5 makes me feel so, so, happy, especially with all the joy Marvel has bought me currently. I am literally so ready to witness these movies and shows with others and cannot wait to see what comes in the MCU!",2
"I absolutely loved the Hoto laser measuring tool. As an engineering student, I am constantly measuring objects and like using various rulers. I would love to own one of these Hoto laser measuring tools for sure! Also, this months list particularly caught my eye, as everything listed seems like something I would want to purchase in the near future.",2
"The British kid is amazing 
""Oh no, I tickled His little nerve endings"" killed me",2
Amazing footage !!!.,2
I really admire the work that Lex is doing both at MIT and his podcast!,2
Imagine all the hours of tag you played from ages 6-12 preparing you for the best career choice you've ever made!,2
"10:11
That looks so fun, even though the movement is basic I'd love to fight that",2
"he's a nice fun guy, he told my dad  ( at an event my dad was cooking at ) that "" he had never seen so many steaks cooked so perfectly so quickly""  and it's one of his favorite memories. we have a signed picture with him and my parents in it   : D",2
"thank you so much for this!!! Im going to college in the fall to major in public health, and I was thinking of picking up a data science minor as well. This is simple enough for me to understand what the field is + what it requires!!",2
"Excellent list.  I would also suggest that anyone interested in Western thought, art, and culture develop a basic understanding of the traditional Christian Mass since that is foundational.",2
I've looked at so so many videos trying to to do this correctly and this is the first video that helped so so much thank you!,2
There will never be enough appreciation for the actions that Jimmy has taken. Such a good guy.,2
"Brilliant! Great presentation!
The future is going to be exciting and scary at the same time. 
Great technology seems to get weaponized asap in our world.
Thank you!",2
"I just started and I am a freshman, it makes me feel a lot better to know that someone else didn't have their resume ready. I started HTML, CSS, and JS on my own and am doing to website/resume thing now so I can practice web development all through out college along with other stuff that I learn so I can put all of my projects on there kind of like a show case.",2
this is was far more comprehensive than I expected! so many other channels will throw up python and SQL and will then recommend a boot-camp or moocs. Solid video and thank you very much!,2
"Graduated 24 years ago, when a SAT or ACT was not required. Now, I'm looking at going to college and have to take the SAT or ACT (after 24 years!!!). Thank you. It helps to find a crash course! Still very nervous but this helps!",2
looks delicious,2
Jimmy always comes up with the most edited and well made reaction vids ever.,2
Movie is actually the thinning. Perfect timing for todays events and the jab,2
"This is extremely true. One example: My brother is amazing at art. He's super talented, but he keeps getting Cs and Ds in art because he doesn't do what hes told. He challenges the teachers. There are people in his class who jave absolutely no skill, but get higher grades because the do exactly what they are told and don't think outside the box. The teachers are literally trying in limit children creativity  *in an art room*",2
Thank you po kuya ash kasi na kinin ko lahat para mabilis buti natapps ko na pag mag update para nonoud kita pag na hanap mo mga skin thanks po kiya ash,2
"I would love to see you checking out hotels around the world.
It would be a blast!",2
"The cube, it honestly is really impressive and cool. The games seem so fun! And it's definitely worth the price cuz of how long it took to make, and how fun it looks. If there's a 3x3 version of this, my mind will completely blown away!",2
"As an international student, your tips are helping me a lot, thank you so much for it ;)",2
"Id  could make a good blade or Arkane they did a great job on dishonored,  prey, deathloop",2
Good thing about Chernobog is that you don't need to worry about running out of missiles coz it blows up before that.,2
I agree with most of what was said here and seeing weakness in the market as a whole is giving credence to the 'bear market rally' case. Monday will be interesting.,2
"Excellent teacher, full of goodwill and skill !",2
"That's the first time I see someone talking about colorblind speedcubers. As a colorblind guy, I always had a stickered cube. Thank you for talking about this a little bit. Love your vids.",2
"Honestly, getting all the questions right is a quite impressive, but getting all of them wrong is WAYYY more impressive",2
"i`m impressed by the effort she puts in these videos , keep it going bri and be you",2
These older movies really know how to pull on the heart strings. Damn I'm a sucker for emotion. Great acting.,2
Having taken a physics degree many decades ago may I congratulate you on such an excellent presentation.,2
"It was around the summer of 1974 when a friend and I went to the Fresno Zoo. As we approached the hippo area we could see one in the water. We watched it for a little while then started to walk away when suddenly this little baby hippo head broke the surface of the water. Needless to say, we were captivated by this tiny baby hippo that was frolicking in the water around its mother. We could hardly tear our eyes away from the delightful sight. Later that night  the local news show had a report about the new baby hippo that had just been born at the Zoo that day. That baby hippo was one of the most adorable baby animals I've ever seen!",2
I relly like this channel because the music is so good and gives the vibe an mood in free time,2
This was an incredible video. I didn't know about glass instead of dead coral fan or mud for sugar cane!! Thank you so much!,2
"I have a masters of data science but once I started working in a data position, I have realized that I enjoy more of the coding and building. Whether its writing Python, SQL, or R code for building and analyzing data, or building reports in SSRS, those are the aspects of my job that I most enjoy. I have been considering changing careers to software engineering. Also, I do feel like data scientists are expected to know too much these days. From communication, data visualization, statistics and deep learning, to cloud platforms, Spark and now Docker. That is a ton of skill and knowledge that seems super-human!",2
"As always, I'm stoked to see another impeccable documentary from you. Keep them coming!",2
The lab is the most exciting thing in IT I've seen for a while. This is reallly going to shake up how the qualiity of even basic components are manufactured.,2
"Gordon Ramsay is a wonderful person, a master of his craft!",2
"I've wanted to build a PC all my life but been too scared of breaking something to try. this week that ended with my first successful build, big thanks to this video!",2
Gordon made this so much more entertaining. It was already beyond awesome and then Gordon comes and judges a cooking show lmaooo that was amazing,2
"You should make it so that your in game chat the whole time, it makes it so much funnier with their reactions and jokes.",2
"Daniel, this is an amazing video. I came back to say thank you for putting extensive work to make this video. The map, instructions, and resources are super helpful. This is the best guidance I have seen so far!

Thank You Daniel",2
Nice,2
"""One Hundred Years of Solitude"" truly is one of the best books I've read so far in 50 years of reading experience. Reminds me to read it again sometime in the near future...",2
Very relaxing video it helped me sleep.,2
"What a great teacher, great speaker and strong man. Thankful to hear this.",2
"A year ago I used this video to explain to my class what artificial intelligence was (or something like that, I don't remember) since I live in Mexico I had to translate and explain everything. Thanks for the video :) I learned, my classmates were entertained and I gave my teacher a good impression",2
This channel is a key example of why publicly funded media is still so important in the digital era. The right people given the right resources can do amazing things and grow to provide so much more value to society than what was invested. Keep up the amazing work!,2
"You did a great job explaining! Nothing is easy on Math SAT! A question could be 5 sentences long and your heart just drops! Anyone who takes SAT is a Hero! Press on, guys!",2
"I hope one day people understand, Gabe Newell once said "" The easiest way to stop piracy is not by putting antipiracy technology to work. It's by giving those people a service that's better than what they're receiving from the pirates."" truer words are yet to be spoken amidst this industry.",2
"You sir, just hit nostalgia heaven for me.",2
Last Year I was Watching you for TOEFL and now you are Helping me with SAT.,2
"Thanks for the review, i can't wait for your full review!

My dream spec for a gaming monitor would be pretty close to this:  42 inches or so, anti-glare, normal aspect ratio not ultra wide, but 1440 @ 200mhz instead of 4k (because not even a 3090ti will do anywhere near 4k @ 138mhz in most decent looking aaa titles anyway).

If possible, i had a couple of suggestions for things to look at over the course of your full review:

- What do resolutions other than 4k look like on the monitor (try playing a game in 1080/1440 and seeing what the monitor's scaling is like)
- In the settings, what HDR options are available?

Thanks!",2
One day... one day I'd love to watch one of these pokemon presents and have a new shadow pokemon game be revealed.,2
Very helpful and interesting video and covers almost all the areas with clear explanations. Thank you so much for the efforts,2
"I would actually play this game for hours, keep going!",2
Loving the vibe of this... thank you! This is now my favorite playlist,2
"One of my favorite cakes my mother ever made started out as a near fail. It was a cheesecake that had cracked down the middle. We had blueberries growing in our yard, so she took a bunch that we'd already picked, cooked them down into a thick jelly, and poured it into the crack. As I recall, she called it ""Grand Canyon Blueberry Cheesecake.""",2
I stumbled upon your page a few days ago and I must say it's been the best learning experience in terms narrowing down specific areas to focus on. Excellent content!,2
"I just can't believe you put chapters in a 3 hour long video, and then typed out the names of each song in the description. This man is legendary.
Thanks for this awesome video",2
"As someone who is following channels like BuzzFeed, tasty, food insider and many more channels who review food of India vs other countries, since 2017, I'll have to agree that i GENUINELY enjoyed this video. The editing, the humour, the variety, everything is just so indulging and fun to watch. Rather than your average countless food comparison videos which feel like they're all the same, this was refreshing to watch. Kudos! Looking forward to more of this content!!!",2
Blessed with an hour?!,2
"These videos have truly saved my exam period, thank you sm",2
"I've been listening to this guy's speeches all day and it just resonates with me more than anything I have seen in a long time. I was misdiagnosed with adhd in elementary school (this wonderful psychologist actually told me in 5th grade that it was a misdiagnosis so I know). So I spent 5 years believing I had adhd when all I had was this thing called childhood. Eventually in 10th grade I switched to an alternative school and everything Robinson has said regarding alternative schools in his other speeches is spot on. I'm a senior at my alternative school, going to college next year and this school has had a profound impact on me. I'll spare the details, but I just want to confirm that alternative schools are very often the solution and right now what I'm most passionate about is making this education revolution happen and I will do everything in my power to achieve this. I wouldn't have this passion if it were not for my alternative school experience, which inspired learning instead of forcing conformity. 

Much thanks to Ken Robinson for his words of wisdom and innspiration andsharing his vision with us.

",2
"Whenever I draw something related to Made in abyss, i will put this video. It matches perfectly.",2
I've been spending two weeks listening to my professor but I haven't learned a thing until I watched your 3-hour video. You have no idea how grateful I am to you.,2
Never understood the Nickelback hate. They were always really good imo.,2
"<<<<<<<A crash and bullish market provides equal high-yield potential, it's all about information and strategy application, I've seen folks make huge 7figure profit in a crashing market and pull it off much easily in a bull market , Unequivocally the crash is getting somebody somewhere rich..",2
I was the little boy in the commercial! It was a such a great day in my childhood. I remember my 10 year old sister trying to teach Dave Chappelle how play Grand Theft Auto. Really kind tv crew.,2
Tried all these steps after watching this video and I nailed every one of em except I almost lost my balance lol,2
"hello this is my first time watching your videos .I want to attend imperial college London
and study cardiology. I am 11 yrs in grade 8 and I want to start building a foundation to my dream and your tips sound really nice . so can you make more videos on god SAT scores
and i would be really happy
",2
I love how Sundar takes questions head on and answers them in a focused manner.,2
All her music is just so good like I can relate to most of it and the sounds in her music are so sad yet upbeat and happy. I've never heard music like hers in my life and I really like it!,2
Chris is so funny and truly the meme lord,2
"You can tell he's serious about his craft, but not obnoxious about it. The best you can hope for",2
"My old time favorite video from Matt Stonie. Thank you, Matt Stonie, for the entertainment of competitive eating.",2
"This song is essentially four different choruses, it's absolutely genius!",2
"Hey there! Checkout my 6 HOUR SAT MATH CRASH COURSE (Use code FIRST100 for 25% off): https://sso.teachable.com/secure/1178789/checkout/3687263/sat-math-crash-course-to-a-perfect

Join my Mailing List here for updates, deals, and more! https://forms.gle/FJ8vFi4YxUYjuXscA",2
"Thanks one more time for the richful tutorial and the explanations provided. 

I did the exercise consisting to predict the prices of the house from th 'boston housing' dataset. It works as explained in the video. I just have few questions concerning the training, test and prediction. Indeed, what guide the  right choice of the train/test_size and random_state values? In my code I changed the test_size value to 0.5 and the random_state to 7, I got a nice prediction for arrays [3] & [5] but not for array[9] for example! And when I compute the mean squared value, I get 33.36. Can such a value be acceptable? Thank you again for all.",2
Man did a whole scholarship interview during the challenge what a legend. he better get that scholarship,2
"15:45 Val Kilmer lost his voice for real due to throat cancer. But they used an A.I. computer program to digitally recreate his voice. It was nice to see them bring him onboard for this movie. Heartwarming and one of the most amazing moments in the film. All because Tom wanted him to be a part of this movie so much.

I got to meet Val Kilmer at a convention a few years ago after he beat cancer but lost his voice. He was one the bravest and kindest guys ever.",2
I love this movie a lot. I can't sleep without hearing rajinimurugan songs. I am a big fan of sivakarthikayan and keerthi suresh.,2
"Words are not enough to appreciate what you present in your channel, I do believe you are number one in programming.",2
Very nice lecture,2
Your courses are amazing thank you for bringing us this opportunity 365 data science team,2
"Daemon Targaryen aka the Rogue Prince is the best Targaryen in the lore of ASOIAF, and I can't wait for yah to see more of him. An we all should take some time to praise Matt Smith for his portrayal of the character, because it's nothing short of perfection. The show runner's hit it out the park with the casting for all of these characters in this prequel.",2
"Thank you whistleblowers - TWITTER FBI, DOJ, DHS. Please keep coming forward.",2
"I will forever acknowledge this channel with the help of your lessons and ideas explanations, Now It's quite helpful while you'll just sit at your comfort and monitor your account Growth.",2
"It's amazing to me that Guild Wars 1 had such an incredible ""tutorial island""- so much so that people spent _YEARS_ min maxing and living in it as a main point of playing said game and never leaving it for the pure enjoyment of it.",2
Nice,2
I'm in the position starting out in film as well. I'm very excited to embark on the game dev journey!,2
Exactly what I was looking for. Thank you.,2
I had so much fun filming this video! I love the final product. Thank you Wired!,2
"This video was helpful! I'm currently a UX Researcher and have my feet in both qualitative and quantitative research, where the quantitative requires a lot of data analysis. I enjoy diving into data, but wasn't sure which route I should take for my particular job to build out more of a niche in a Quant UX Researcher role. Now I feel like I know more of what I want to dive into further and want to focus more on the Data Analysis route.",2
"This convinced me that the switch pro controller needs an all white version, because that controller looks so nice!",2
You are idol for non tech background people who wants to career transaction towards IT. You actually understand our capabilities.  We love  you i always follow you. Keep going.,2
Happy to see my kids in this video dancing killing it pure talent and those costumes good looking out Jazzy,2
This is what happens when you talk to a highly educated n qualified person... All class and no trash... Wish we had a finanace min like u sir.. Respect from kerala.,2
My first real exposure and application of logic gates was in Minecraft with Redstone,2
"RAM CHARAN dances sooo well
But Jr NTR debuted as protagonist when he was 18 years old
But Ram Charan came later
Both actors age is similar like RC is 37 and Jr.NTR is 39
Both are good friends off the camera as well
BTW RAM CHARAN is son of Mega star Chiranjeevi who is a very very good dancer as well
So obviously his son would dance good as well",2
You are the best professor I have this semester,2
"I always love seeing the coaches' reaction. Just celebrating someone else's success together feels good, even to watch.",2
Very nice overview thanks,2
"Start your free trial on GameMaker Studio 2 here: https://opr.as/BadGameDev
Thank you guys for watching the video!",2
I am speechless. Lyric is masterpiece and he sing it sooo beautifully.,2
There are many like him in TN. Its a delight to listen to everyone of them. Fortunate to understand them.,2
Really informative! Thank you.,2
I love this man this is so relaxing keep up the amazing work!!,2
"This guy taught me C++, Python and now DS.
He's truly amazing.",2
This was absolutely amazing! thank you so much for sharing your valuable knowledge.,2
"You have no idea how much youtubers like us look up to you. Thanks for bringing back the incredible content, we love it!",2
still in love with the zhanchi. still using one. amazing cube,2
"Dan is a treasure. Your channel has long lacked a Mr. fixit type and while I am sad it's not me, Dan appears quite capable and funny.",2
"Wow! I am so glad I discovered Dr. Penrose today. I wanted to refrain from any comments, but I have to say that the Interviewer asked better questions than Dr. Peterson and he seemed to understand what Prof. Penrose was meaning, whilst Dr. Peterson's brain seemed to short-circuited a few times. My view is that Dr. Peterson came in with an upfront agenda, not to learn but to convince. Kudos to Prof Penrose for schooling Dr. Peterson. Okay, I said enough.",2
"Dear Friend, I'd like to congratulate you on starting this kind of educational videos. I've watched hundreds of your analysis. they're brilliant. I'm sorry don't know your name. It'd be great if you please introduce yourself briefly in the next video. thanks again and wishing you all the best.",2
"The fact Gordon doesn't spit out his food, already makes him a winner.",2
"Sir good evening , I am not related to this subject but your way of explaining subject matter is excellent .You are lecturer from top most institute in the world so I love to watch way of teaching process , methods and dealing with subject topics.your attitude and way of dealing contents is Very simple.Congratulations sir..",2
"Okay that's thumbnail is really cool, now that would be something I would absolutely love to see on video.",2
the fact he was out there swinging to help his family while his dad is fighting for life is just incredible im so proud of him,2
Great video guys. This channel definitely deserves more subs than a lot of other car review channels. Its the GT4RS for me here with the 296 a close second.,2
"It's really cool to compare the leap in cinematography when it comes to filming the action with the fighters. In the 80s it was amazing, but now it looks pretty calm, and the shots in this movie taken from inside and outside the planes are amazing.",2
I learnt about this in my physics book on perpetual motion  a long time back . Very fascinating to watch .,2
Thanks for motivating me. I've been feeling so burned out lately. You amaze me how you can go through so many meetings yet still have the feeling to do editing.,2
"Love you soup, never fails to make me laugh.",2
I have been an Android user for 10 plus years and especially with Samsung devices the OS system has drastically improved. I went from a Galaxy s10e to the s22 ultra when it came out and it seems like it took a few updates to really get the full potential from the new chip. I would get the occasional hiccups but I might be able to reason that the covid pandemic kind of slow development down just like it has with a lot of other things but other than that seems like my phone is getting better and better with each monthly update.,2
Chappelle will always be untouchable,2
"Every time he answers its like he's telling us a story, rather than regurgitating an answer. I could listen to him all day.",2
Kelly with the bit squad is awesome,2
"Hello from a fellow dev. You have done so much in those two years. I've been at this for 4 years and feel like I've done less even though I have a game already out there in open beta. Excellent video, quality editting, very promising youtube channel.",2
Remember when Apple used to keep cool things secret until they were ready to launch? They really know how to make exciting products seem ordinary. Bring Steve back from the dead,2
"I'm honestly impressed by the time and effort you put into these videos, Keep it up!",2
I love this song (The Lyrics is amazing) good job :),2
"Our kind of shopping spree. Way to hustle, Chris and Dad!",2
This is why the breakfast club is legendary. At any given moment a super legend will pull up and do a great interview.,2
"Hey Smitha, Thanks a lot for this great piece of advice.I am currently an data analytics intern at ey. i hope you make more videos on this and other useful resources.",2
"Love Kumail, he's consistently hilarious",2
"Madd respect for Boosie, this man talks common sense and self respect. Need more like this man and many more men out here in this world!!!!!",2
I feel my mind calm down and i foget everything and vibe to the song.DONT LET THIS SONG DIE,2
"I have this playing in the background 24/7 and its really helped me out during school, studying , reading and anything social.",2
"It's naatu naatu in original language
And jrntr, alluarjun, ramcharan, ram pothineni..... Are the top dancers in Telugu film industry.",2
"Hi Thu, you are AMAZINGGGG!! i was just looking for a video like this and you uploaded it. cannot thank you enough!! your videos so informative! so focused directionally and full of personal experiences!!! and could not find any other person sharing such information!! 
 thank you for sharing all of this!!!",2
"My father who passed away in August 28th, 2021, taught me to do chores at home. Laundry, dishwashing, cooking, house cleaning, taking care of my younger brothers. Now my wife is so happy she married me because I do our own chores without complaining, Thanks Pops. Miss you.",2
This was a fantastic talk. Its a topic we are all somewhat aware of but we need to dive deeper like this individual. Thank you sir.,2
"(Reminder that all resources I mentioned are linked in the description!)
Thanks for watching everyone! Let me know what your goals for this year are below! Mine Are:
- Do a project with a  Generative Adversarial Neural Net
- Enter at least 1 Kaggle Competition 
- Do at least 4 projects and share them on YouTube",2
I really enjoy these tip type videos Thomas. They are really motivating. I have my first small-sized project game in mind and it motivated me to not b afraid of using assets if needed. Thanks for being motivating. Proud to be part of the gamedev community. :),2
We'll probably never see something like this again. Legitimately one of the coolest things I've ever seen in my life.,2
This is a better explanation than I've heard in any college physics/engineering course. Thanks.,2
NY-of course dems did well,2
Woh I can't wait to learn about the biology of venus fly traps so I can genetically engineer my own carnivorous plants,2
"yes, her novels"" make us laugh.""  Don't forget to emphasize how witty and funny Austen is.",2
"This is just a simple, respectful game of chess and I love it. That kid is great, I support him!",2
I wish you success :),2
"8:53 was not prepared for her cat staring into my soul lol, also love this video ! its so relaxing!",2
"Great video. There seems to be a gap in these employment videos, no one seems to focusing or making videos geared towards parents returning to the work force after raising kids. I wish there were more videos like that.",2
We live in a privileged age where we have the benefit of massive accumalated knowledge of the generations before us.,2
"First of all, congratulations, you've earned around 40 subs in the last 2 hours; from 12.9K to 13.3K! Second of all, I love your content and the  fact that you've encouraged me and many others to take this course is amazing. I've been doing frontend for 4 months now and sometimes I struggle with some programing concepts in JavaScript so...I'm enrolling now.",2
as a 14 year old and a business enthusiast...this is one of the best videos out there. I learnt alot. thank you!!,2
"Hello Sir Richard, just to let you know that.... I GOT THE JOB!! Mission accomplished thank you so much for all the videos and the work you put up, it made all the difference in my case.",2
I appreciate your honesty about the power of being an influencer.,2
The recent content feels better than ever before and the frequency of uploads is just perfect. Can see how much work is being put into this,2
"I would say that the best thing about the XBox2 (AKA Series S/X) are the memory cards.  They're convenient & swappable.  With the size that AAA & even some AA games are coming at these days I view them as essential.  With the PS5, I'd have to get, at a bare minimum a 2 TB which ISN'T swappable.",2
Virtual boy games for nintendo labo would be nice. As well as optional colour pallete swaps so you can either play in authentic red scale or have it recoloured to include all colours of the rainbow.,2
"Awesome video, thanks for putting in the effort to make this!  It's funny, I was totally uninterested in anything to do with math or statistics while I was in school, but now I think this stuff is really cool!  Being able to use data to learn from the past and guide your actions in the future...what's not to like?",2
"Considering the games releasing for other major Consoles, It's Amazing how Nintento still holding it's possition as one of the big 3.",2
Enjoyed your video and I gave it a Thumbs Up for the support of your channel,2
Just wrote an entire book with this tune!,2
"Yeah, this dudes vids are amazing! He needs more subs for the effort he puts in!",2
Is there any tool/product in IBM which I can use to ingest various types of data who provides me built-in machine learning algo to predicts actionable insights based on pattern without spending anything for certain time or size of data? I really believe IBM is way advance in AI/ML than any other big players but its just how you market it.,2
That forward flip where he partially vaults off the other player is amazing. Even if you could practice for a thing like that it'd still be hard to pull off.,2
"I've got my test tomorrow, thank you SO MUCH. You know one of those times when the teachers teach you stuff but then your friend just explains it briefly and easily and you understand just better than the 1 hour looong session. That's exactly how I felt. Anyways thanks again and wish me luck!",2
"This tutorial is AMAZING! I was a bit confused at the end when finishing off, but I eventually solved it hours later. I can't believe it only took 2 days for me to solve! That's really amazing for a beginner. I really expected it to take WEEKS, but it was only 2 days!",2
I had to come on here and TESTIFY!!! This video helped me to ROCK my recent job interview. They asked me pretty much all of these questions. I practiced answering these questions before my interview. They called me back 10 mins after my interview and OFFERED ME THE JOB!! They said they were VERY IMPRESSED! So THANK YOU!!!! Life changing!!,2
"Its truly a great time to be alive, to be able to have resources like this be so freely available for anyone to use.",2
Congrats on 100M subs! You really deserve it!,2
"As a Singaporean I'm so glad to see KF Seetoh introduce all the food in less well-known (not the chinatown complex, hong lim or golden mile) hawker centres that's locally loved!",2
Zach Hample eating it is classic! Hahahaha,2
I always enjoyed selling this product as a fishmonger. It was something my guest looked forward to and I was happy to sell. It rly is top tier fish and some I do quite respect,2
"Bravo Bernie, a good argument for education and training is you will need less of the welfare state, not more.",2
"Thanks for watching, pls like video 4 more gta and I also need dip thanks",2
"Tomorrow's my SAT exam and trust me, this was the best video that I have seen so far for the Reading Section. Thank you Anna!!",2
"Science will do a complete 360 and realise that humans are the best AI robots of all. We can heal, grow, create etc., and all you need is a man and a woman to make one",2
"Say what you want about nickel back, I was never a giant fan but the drums and bass in this song are top tier. Great song.",2
"It's mind-blowing how you're able to explain so much in a single video, while being completely accurate, easy to understand and also funny. I think you're one of the best content creators on Youtube and this might be one of the best tech videos I've ever seen. Go Fireship!!",2
This was so helpful! In 15 minutes I've learned more than I did in two years,2
"What a well laid out video! I'm starting a master's programme in CS at the end of the month after graduating as a BSc in physics, and this video really helped in assuring myself that I'm not in over my head and am actually surprisingly familiar with the topics to come. Of course, I don't mean to underestimate the amount of work to come, but at least I'm more confident now.",2
We can all agree that he never disappoints us with his content,2
I had a physics teacher similar to this my junior year. He always presented everything we were learning in a tangible way with real application. Looking back it was my favorite course.,2
"Successful people don't become that way overnight. What most people see at a glance-wealth, a great career, purpose-is the result of hard work and hustle over time. I pray that anyone who reads this will be successful in life..",2
Extraordinary challenges require extraordinary measures. Exciting times indeed!,2
"This is the first video I've saw before I started cooking more frecuently. Thanks Gordon, you're a great teacher.",2
"This Champion Never fails for us He always Tries his best to Make All of us Laugh,Smile, make our day. So Thank you TanqR, for all the videos you've made for all of your fans!",2
"To the person who reading this .  I realize this life is hard, being mature is suck. I know you're tired with all of this, but you should know. You did a good job. You are great. You deserve to be happy.",2
"a tip from a once homeschooled, college student, who read a lot of classics: read the annotated versions! read the ones with context! talk to people that are nerds about the historical context of the book! it makes it so much more fun to know WHY certain weird things happen in old books :)",2
"Daisy should have been there from the first, but I am glad to see more than a single character in these updates

2, a stage, and gear. It's exciting but it also means my expectations were very low",2
"Greg is so high, he's on another planet.",2
"When he said his family couldn't afford the drinks in a packet when he was a kid and now he's travelling all over the world and has everything he likes, I felt so good! You have come a long way Mikey! Cheers to you!!",2
Great to hear your story! Was an amazing journey. Please use your smarts for good and make game monetization less predatory for all who play the games you work on. It's an incredibly important issue and I'm so happy to hear that people are thinking about and specializing in work like that.,2
It's nice to see mr. Gaiman talk about Death as being kind. His friend (and occasional co-author) Terry Pratchett wrote about death in the same way.,2
"Almost like they're making their own ""fields"" and then creating particles by putting different levels of energy into those ""fields."" Amazing.",2
"Two of my all time favorites, so very funny.  You know it's good when you don't want the movie to end.",2
I love how the ramen noodles man is just getting everything in his eye,2
What's up TA-Tim & Tshroom....appreciate the team...,2
"This was a great video. I wish there were time stamps so I made them. 

1. Subject-Verb Agreements: 1:21
2. Verb Tenses: 5:59
3. Pronouns & Antecedents: 12:01
4. Adjectives & Adverbs: 17:17
5. Modifications: 21:22
6. Parallelism & Comparison: 28:27
7. Sentence Structure: 36:48
8. Punctuation: 38:57",2
"personal attention vids are my FAVORITE! perfect timing, with all of the busy holiday stuff haha. tysm! ily!!",2
"Been following your channel for the last 4 years and I think Calvin is probably your best co-host. He's funny, he knows how to make jokes and make fun of you. Let's keep him more on your show.",2
Yayyyy!!! ITS FINALLY HERE!!,2
"I love this content, and the concise nature in which its delivered!",2
"Emotional day.

Haven't seen a Newcastle side play that well (against Man City no less) in a very long time. 

Gutted but grateful to get a point in the end.  Just a heroic team performance. Could single every player in the starting XI out for praise.  Just so proud of all of them.

As for City, I'll just say I clapped as soon as I saw De Bruyne had played Silva in on goal.  Just phenomenal football.  I mean, at times during that match, it was terrifying when City had possession.  A wonderful side and a wonderful manager.",2
"Thank you so much for covering Rosalind Franklin, some of my previous instructors only briefly mention her and they rarely discuss her major contributions to the discovery of the DNA structure.",2
I just found out that THIS John Green is actually THAT John Green!!,2
"6:31 Chana is a smaller variety of chickpea, whereas dal/daal is called lentils in English. That aside, great video, and I really love Nikhil's sense of humour and style of presentation!",2
"retro madness doesn't have much in terms of games, but i will definitely keep an eye on them. it's easy to get retro games here in japan, but, obviously, they're in japanese. i've noticed how hard it it to find a used game store like this on the states, so this is a great find especially since they sell online. thank you.",2
"3:34 the way he stared directly into the camera with that concerned expression and ominous music playing and said ""Get out."" made me literally laugh out loud so hard",2
This is a fire interview,2
"Based on their Fiverr pages the first game appears to have cost $25, the second $35, third $5, and last one is listed at $30. I would have to say #1 was easily the best investment.",2
"pov: you aren't here for tiktok , you are here because it's a nice song",2
Never get tired of listening to Chris,2
"2:08
Can we all just appreciate how HUGE the animatronics are? Foxy himself is probably 7' 5!",2
Thanks to cameraman live from million years ago for the documentary,2
"I find too difficult,but i learned more from this video 
Thank you",2
"SUBSCRIBE OR I'LL KICK YOU


Also, don't forget that starting now, random people that by merch will get a golden ticket in their package. If you get a ticket, lets just say that something fun will happen ;)",2
The Simpson flip really is incredible.  Looks like something you'd see in a movie about someone gaining super powers and taking advantage of it by playing football.,2
Jimmy you are doing everything (and much more) that I've always wanted and helping people in such an amazing capacity. May God keep blessing you. I love watching you do this because I probably will never get to,2
"Randomly saw this video on my feed. Like the vibe, nice and relaxing and this is the type of makeup I do on myself. Super hydrating, glowy and minimal.",2
Awesome show as always!,2
Such a nice guy. makes it so we dont have to suffer from messy set ups. and even let us have the first bite : D,2
Thank you for this amazing content. Many online courses and bootcamps fail to go over the foundations and this is exactly what we needed,2
I just love how Sonny and Calvin are just having a casual food conversation after the snake went and did its business all over Sonny's shirt,2
never getting tired of this - great extension!,2
"The best, most exciting, most practical, most fascinating Ted talk that I continue to come back to you again and again. Read the book multiple times, applied it to everything from learning a new language to fixing up my house, to now developing my skills as a ham radio operator. Thank you so much for this.",2
"This made my day. After a long challenging day these are just the relaxing nostalgic sounds I needed to wind down. Thanks for another masterpiece, Helynt. Keep up the amazing work. Many blessings.",2
"My doctor also told me that our ears are self-cleaning. But when I pressured her for some off-the-record advice, she finally conceded that if I really.. REALLY.. felt the need to clean inside my ear canal, I could go ahead and use my elbows. I just adore my doctor!",2
"Great advice on typing out other people's work. Myself as a beginner it's easy to get flustered on projects as some solutions/tools I have not yet been exposed to. By looking up other's solutions/work and typing them out it really helps me to understand the anatomy of the code. Furthermore, sometimes the solutions don't work as I am using python 3.10 and so I have to work out and start fishing around for the latest 'iteration' of the module/code and that actually helps to drive home the knowledge.",2
"I love the end where he pays the mom a lot if money, she looked so happy.",2
Proud of you Bestie!,2
It was a good introductory course! Although there's lack of examples in the explanation of neural network part. But overall you can get the idea of how deep learning works.,2
"The first minute of the video is almost the same explanation that was given to us by our professor in literature when I was in college. The rest of it is an expansion of what I already know and at some point, I came to realize that there are more things that I haven't stumbled upon before in the introduction of lit. 

Thanks a lot and I hope you produce more content for both language and literature subjects",2
This isn't just a western. It's a documentary based on Goodnight and Loving and their trail drives. But absolutely classic of classics. Duvall said it was his favorite film to play in.,2
"Hi,

Great video really gave some helpful insights, I'm currently in university studying computer science as every single company in my city said its a requirement, but I'm also going to be working on  my own projects hopefully I can skip the stage of being employed and start my own company, we can dream haha, but yeah this has been helpful, the information was concise and well presented, good job and thank you",2
